Class,Red,Green,Blue
Rooftop,149,132,113
Rooftop,148,133,113
Rooftop,148,131,112
Rooftop,147,127,111
Rooftop,146,122,110
Rooftop,145,125,111
Rooftop,144,128,113
Rooftop,144,129,114
Rooftop,145,130,114
Rooftop,145,132,114
Rooftop,148,133,114
Rooftop,151,134,114
Rooftop,153,136,114
Rooftop,154,135,115
Rooftop,155,133,116
Rooftop,155,136,116
Rooftop,155,138,117
Rooftop,245,216,188
Rooftop,241,215,188
Rooftop,238,215,188
Rooftop,235,220,191
Rooftop,238,225,195
Rooftop,245,231,199
Rooftop,252,241,206
Rooftop,255,248,213
Rooftop,255,249,220
Rooftop,255,246,217
Rooftop,255,242,210
Rooftop,252,233,204
Rooftop,247,227,201
Rooftop,158,140,119
Rooftop,157,140,119
Rooftop,155,138,120
Rooftop,154,136,118
Rooftop,153,135,117
Rooftop,153,135,116
Rooftop,153,135,116
Rooftop,153,134,116
Rooftop,153,132,116
Rooftop,153,131,116
Rooftop,153,131,115
Rooftop,156,135,114
Rooftop,159,138,114
Rooftop,162,140,114
Rooftop,162,141,114
Rooftop,160,141,114
Rooftop,159,135,113
Rooftop,159,132,112
Rooftop,158,133,110
Rooftop,157,133,111
Rooftop,156,133,112
Rooftop,154,134,113
Rooftop,152,134,114
Rooftop,151,133,115
Rooftop,152,133,116
Rooftop,154,134,116
Rooftop,155,137,115
Rooftop,159,139,113
Rooftop,163,141,113
Rooftop,167,146,118
Rooftop,172,151,123
Rooftop,177,154,128
Rooftop,182,157,131
Rooftop,184,159,133
Rooftop,181,160,136
Rooftop,178,154,131
Rooftop,175,146,123
Rooftop,166,141,116
Rooftop,159,136,112
Rooftop,151,132,111
Rooftop,151,132,111
Rooftop,152,131,112
Rooftop,152,131,113
Rooftop,152,132,115
Rooftop,152,135,116
Rooftop,152,132,114
Rooftop,151,130,112
Rooftop,150,127,111
Rooftop,148,131,112
Rooftop,147,133,115
Rooftop,147,133,117
Rooftop,147,135,117
Rooftop,147,137,114
Rooftop,148,134,112
Rooftop,150,132,112
Rooftop,151,133,113
Rooftop,152,133,114
Rooftop,153,134,115
Rooftop,154,137,116
Rooftop,154,139,117
Rooftop,155,141,118
Rooftop,155,142,118
Rooftop,159,141,119
Rooftop,238,213,199
Rooftop,237,212,202
Rooftop,237,222,203
Rooftop,240,229,204
Rooftop,247,236,205
Rooftop,254,243,208
Rooftop,255,248,212
Rooftop,255,250,217
Rooftop,255,245,214
Rooftop,255,237,208
Rooftop,251,228,202
Rooftop,247,225,201
Rooftop,243,227,202
Rooftop,244,230,203
Rooftop,239,217,195
Rooftop,160,142,119
Rooftop,158,139,119
Rooftop,155,137,119
Rooftop,153,136,119
Rooftop,152,135,119
Rooftop,153,136,118
Rooftop,154,136,118
Rooftop,155,136,119
Rooftop,156,134,119
Rooftop,157,135,119
Rooftop,158,138,118
Rooftop,160,143,118
Rooftop,162,146,118
Rooftop,165,145,117
Rooftop,164,147,116
Rooftop,161,148,115
Rooftop,159,140,113
Rooftop,157,134,111
Rooftop,156,132,110
Rooftop,155,132,110
Rooftop,163,146,119
Rooftop,153,135,113
Rooftop,152,135,114
Rooftop,150,133,115
Rooftop,152,131,116
Rooftop,153,131,117
Rooftop,154,135,116
Rooftop,158,136,115
Rooftop,163,138,116
Rooftop,168,145,120
Rooftop,174,149,125
Rooftop,179,152,130
Rooftop,184,158,132
Rooftop,187,165,134
Rooftop,185,171,136
Rooftop,183,163,132
Rooftop,180,151,124
Rooftop,171,142,117
Rooftop,161,137,113
Rooftop,152,134,113
Rooftop,152,134,113
Rooftop,154,133,113
Rooftop,155,133,115
Rooftop,155,136,116
Rooftop,155,139,118
Rooftop,155,136,116
Rooftop,155,133,114
Rooftop,153,131,112
Rooftop,152,134,113
Rooftop,151,137,116
Rooftop,150,137,119
Rooftop,150,138,118
Rooftop,150,138,115
Rooftop,149,132,112
Rooftop,148,130,111
Rooftop,148,131,112
Rooftop,150,132,113
Rooftop,151,134,115
Rooftop,152,138,116
Rooftop,153,139,117
Rooftop,155,139,118
Rooftop,156,144,119
Rooftop,156,146,119
Rooftop,156,142,119
Rooftop,242,217,201
Rooftop,243,221,209
Rooftop,244,225,216
Rooftop,245,231,214
Rooftop,248,236,212
Rooftop,252,241,210
Rooftop,255,246,211
Rooftop,255,249,212
Rooftop,255,248,214
Rooftop,254,241,210
Rooftop,252,232,206
Rooftop,250,226,201
Rooftop,247,225,200
Rooftop,244,229,203
Rooftop,245,232,205
Rooftop,247,235,207
Rooftop,249,236,207
Rooftop,155,134,111
Rooftop,160,141,119
Rooftop,158,139,119
Rooftop,157,137,118
Rooftop,155,137,119
Rooftop,155,136,120
Rooftop,156,138,121
Rooftop,158,140,121
Rooftop,160,141,121
Rooftop,162,142,122
Rooftop,164,143,122
Rooftop,165,146,122
Rooftop,166,149,122
Rooftop,167,150,122
Rooftop,168,148,119
Rooftop,166,147,118
Rooftop,163,146,116
Rooftop,159,139,114
Rooftop,157,134,112
Rooftop,156,131,110
Rooftop,155,132,110
Rooftop,154,133,111
Rooftop,153,136,112
Rooftop,153,136,114
Rooftop,152,135,115
Rooftop,153,132,117
Rooftop,154,132,118
Rooftop,156,136,118
Rooftop,161,138,118
Rooftop,167,140,119
Rooftop,173,145,123
Rooftop,179,150,128
Rooftop,184,154,132
Rooftop,189,161,134
Rooftop,191,169,136
Rooftop,189,180,137
Rooftop,162,144,119
Rooftop,184,156,125
Rooftop,174,144,119
Rooftop,163,138,115
Rooftop,153,137,115
Rooftop,154,137,115
Rooftop,155,136,115
Rooftop,157,137,116
Rooftop,158,141,117
Rooftop,158,146,118
Rooftop,159,141,116
Rooftop,158,135,114
Rooftop,157,131,113
Rooftop,155,134,114
Rooftop,154,138,116
Rooftop,153,140,118
Rooftop,153,138,117
Rooftop,152,134,115
Rooftop,150,127,113
Rooftop,148,124,112
Rooftop,146,128,113
Rooftop,147,131,113
Rooftop,148,134,114
Rooftop,151,135,115
Rooftop,152,135,115
Rooftop,154,134,116
Rooftop,156,138,117
Rooftop,157,141,117
Rooftop,156,141,118
Rooftop,156,140,118
Rooftop,156,139,119
Rooftop,246,219,195
Rooftop,247,220,206
Rooftop,250,233,218
Rooftop,252,244,227
Rooftop,255,243,223
Rooftop,255,244,220
Rooftop,255,246,216
Rooftop,255,251,215
Rooftop,255,251,213
Rooftop,255,243,211
Rooftop,251,236,208
Rooftop,248,229,204
Rooftop,247,226,200
Rooftop,246,227,200
Rooftop,245,232,204
Rooftop,246,235,207
Rooftop,248,237,210
Rooftop,250,238,209
Rooftop,250,237,209
Rooftop,187,171,132
Rooftop,160,141,119
Rooftop,158,139,118
Rooftop,158,139,118
Rooftop,157,138,119
Rooftop,157,139,121
Rooftop,160,140,123
Rooftop,162,143,124
Rooftop,164,146,124
Rooftop,168,151,124
Rooftop,171,154,124
Rooftop,175,155,125
Rooftop,174,155,126
Rooftop,173,154,125
Rooftop,172,151,122
Rooftop,168,146,119
Rooftop,164,141,116
Rooftop,160,137,114
Rooftop,158,134,112
Rooftop,156,131,110
Rooftop,154,132,110
Rooftop,153,133,111
Rooftop,154,136,112
Rooftop,155,137,114
Rooftop,155,138,115
Rooftop,157,137,117
Rooftop,160,138,119
Rooftop,162,140,120
Rooftop,168,144,121
Rooftop,176,148,122
Rooftop,184,152,126
Rooftop,190,157,131
Rooftop,195,164,135
Rooftop,199,167,136
Rooftop,200,170,137
Rooftop,195,174,137
Rooftop,189,168,133
Rooftop,184,159,126
Rooftop,174,148,121
Rooftop,164,142,118
Rooftop,154,142,117
Rooftop,154,139,117
Rooftop,156,137,117
Rooftop,158,136,118
Rooftop,159,139,119
Rooftop,159,143,119
Rooftop,160,141,118
Rooftop,159,138,116
Rooftop,158,135,114
Rooftop,157,138,115
Rooftop,155,141,116
Rooftop,154,139,117
Rooftop,153,137,117
Rooftop,152,133,115
Rooftop,150,127,114
Rooftop,148,125,113
Rooftop,146,127,113
Rooftop,147,131,113
Rooftop,148,133,113
Rooftop,150,133,113
Rooftop,151,132,113
Rooftop,153,131,114
Rooftop,154,134,115
Rooftop,155,136,115
Rooftop,154,138,116
Rooftop,154,137,117
Rooftop,154,136,118
Rooftop,155,138,119
Rooftop,157,139,120
Rooftop,158,141,121
Rooftop,248,219,197
Rooftop,252,232,205
Rooftop,255,255,214
Rooftop,255,255,220
Rooftop,255,255,220
Rooftop,255,252,220
Rooftop,255,250,220
Rooftop,255,248,216
Rooftop,255,245,212
Rooftop,253,238,208
Rooftop,248,232,205
Rooftop,244,226,203
Rooftop,244,223,200
Rooftop,245,225,200
Rooftop,245,232,203
Rooftop,247,236,207
Rooftop,248,238,209
Rooftop,250,238,209
Rooftop,250,237,209
Rooftop,250,235,209
Rooftop,250,234,209
Rooftop,162,144,119
Rooftop,161,145,119
Rooftop,159,142,118
Rooftop,158,141,117
Rooftop,159,141,116
Rooftop,159,142,119
Rooftop,160,143,122
Rooftop,163,143,124
Rooftop,166,146,125
Rooftop,169,151,125
Rooftop,174,161,126
Rooftop,179,165,126
Rooftop,183,165,127
Rooftop,181,164,127
Rooftop,178,160,127
Rooftop,175,151,123
Rooftop,171,143,119
Rooftop,166,136,116
Rooftop,162,135,115
Rooftop,158,132,114
Rooftop,156,130,113
Rooftop,154,132,113
Rooftop,153,135,114
Rooftop,155,138,116
Rooftop,157,140,117
Rooftop,159,142,118
Rooftop,162,142,120
Rooftop,165,143,122
Rooftop,168,148,125
Rooftop,176,155,127
Rooftop,186,161,131
Rooftop,196,165,134
Rooftop,202,172,138
Rooftop,205,181,141
Rooftop,209,179,141
Rooftop,208,176,141
Rooftop,200,173,141
Rooftop,192,166,135
Rooftop,184,158,128
Rooftop,175,147,121
Rooftop,164,142,118
Rooftop,155,142,118
Rooftop,156,140,119
Rooftop,157,137,119
Rooftop,160,136,119
Rooftop,160,138,119
Rooftop,161,141,119
Rooftop,161,140,118
Rooftop,161,139,117
Rooftop,159,138,115
Rooftop,158,140,116
Rooftop,156,142,116
Rooftop,163,144,118
Rooftop,153,135,116
Rooftop,151,133,115
Rooftop,150,129,115
Rooftop,148,127,114
Rooftop,148,128,113
Rooftop,148,130,113
Rooftop,149,132,112
Rooftop,150,131,112
Rooftop,151,130,111
Rooftop,150,129,111
Rooftop,150,130,112
Rooftop,150,131,113
Rooftop,150,132,115
Rooftop,150,133,116
Rooftop,150,133,117
Rooftop,151,134,118
Rooftop,153,135,118
Rooftop,155,136,118
Rooftop,156,138,119
Rooftop,158,139,120
Rooftop,252,225,198
Rooftop,255,239,203
Rooftop,255,255,208
Rooftop,255,255,214
Rooftop,255,255,217
Rooftop,255,254,220
Rooftop,255,251,223
Rooftop,255,246,217
Rooftop,255,241,211
Rooftop,252,235,206
Rooftop,246,229,203
Rooftop,241,224,202
Rooftop,243,222,200
Rooftop,245,225,200
Rooftop,247,233,203
Rooftop,248,237,206
Rooftop,249,239,209
Rooftop,250,237,208
Rooftop,251,236,208
Rooftop,251,235,208
Rooftop,250,236,208
Rooftop,250,237,208
Rooftop,250,239,209
Rooftop,154,138,116
Rooftop,159,141,118
Rooftop,161,142,118
Rooftop,157,139,116
Rooftop,158,140,116
Rooftop,159,146,119
Rooftop,161,149,122
Rooftop,163,146,125
Rooftop,165,146,127
Rooftop,168,148,127
Rooftop,173,159,128
Rooftop,178,168,129
Rooftop,183,175,129
Rooftop,180,168,130
Rooftop,177,160,129
Rooftop,173,147,124
Rooftop,169,140,119
Rooftop,166,134,115
Rooftop,162,134,115
Rooftop,159,133,115
Rooftop,157,131,116
Rooftop,155,133,117
Rooftop,154,137,118
Rooftop,157,140,119
Rooftop,160,144,120
Rooftop,163,146,121
Rooftop,166,146,123
Rooftop,171,150,126
Rooftop,175,157,131
Rooftop,184,165,136
Rooftop,195,174,140
Rooftop,206,181,143
Rooftop,212,188,146
Rooftop,215,197,150
Rooftop,218,193,149
Rooftop,217,186,148
Rooftop,205,176,147
Rooftop,195,165,139
Rooftop,185,154,129
Rooftop,175,142,119
Rooftop,165,138,116
Rooftop,156,140,117
Rooftop,157,138,118
Rooftop,159,137,119
Rooftop,161,137,119
Rooftop,162,139,118
Rooftop,162,141,118
Rooftop,162,139,117
Rooftop,162,138,116
Rooftop,160,137,115
Rooftop,159,137,115
Rooftop,157,137,115
Rooftop,155,134,114
Rooftop,152,132,114
Rooftop,150,130,113
Rooftop,150,128,114
Rooftop,150,128,114
Rooftop,150,130,114
Rooftop,150,134,114
Rooftop,150,137,114
Rooftop,151,134,113
Rooftop,150,130,112
Rooftop,147,127,112
Rooftop,146,127,112
Rooftop,145,128,113
Rooftop,145,128,113
Rooftop,145,129,114
Rooftop,145,130,115
Rooftop,147,131,116
Rooftop,150,132,116
Rooftop,152,133,117
Rooftop,153,135,117
Rooftop,154,136,118
Rooftop,156,136,119
Rooftop,158,139,120
Rooftop,255,236,200
Rooftop,255,240,202
Rooftop,255,249,204
Rooftop,255,255,207
Rooftop,255,253,214
Rooftop,255,250,220
Rooftop,255,248,226
Rooftop,255,243,219
Rooftop,255,239,211
Rooftop,251,233,203
Rooftop,246,228,201
Rooftop,243,224,200
Rooftop,245,226,199
Rooftop,247,230,200
Rooftop,249,238,203
Rooftop,249,239,206
Rooftop,249,239,208
Rooftop,249,236,207
Rooftop,249,236,207
Rooftop,250,236,207
Rooftop,251,237,208
Rooftop,251,238,208
Rooftop,251,238,208
Rooftop,250,239,208
Rooftop,157,140,117
Rooftop,158,136,118
Rooftop,156,136,117
Rooftop,156,137,116
Rooftop,157,137,114
Rooftop,159,146,118
Rooftop,161,152,121
Rooftop,162,148,125
Rooftop,163,146,127
Rooftop,165,144,129
Rooftop,169,153,129
Rooftop,174,165,130
Rooftop,178,183,131
Rooftop,176,170,131
Rooftop,172,154,130
Rooftop,168,142,125
Rooftop,166,137,120
Rooftop,164,135,115
Rooftop,163,136,116
Rooftop,161,136,117
Rooftop,160,136,119
Rooftop,158,137,120
Rooftop,158,139,121
Rooftop,161,143,123
Rooftop,163,148,124
Rooftop,165,154,125
Rooftop,171,153,126
Rooftop,176,157,130
Rooftop,181,165,137
Rooftop,190,174,144
Rooftop,202,182,151
Rooftop,212,193,153
Rooftop,218,198,156
Rooftop,219,200,159
Rooftop,220,205,157
Rooftop,216,200,155
Rooftop,204,178,152
Rooftop,191,162,142
Rooftop,180,150,130
Rooftop,173,142,118
Rooftop,165,140,114
Rooftop,157,142,116
Rooftop,158,140,118
Rooftop,160,139,120
Rooftop,162,139,119
Rooftop,162,139,118
Rooftop,162,140,117
Rooftop,162,138,117
Rooftop,161,137,116
Rooftop,159,136,116
Rooftop,157,135,115
Rooftop,155,134,113
Rooftop,153,132,112
Rooftop,150,130,112
Rooftop,147,128,112
Rooftop,148,127,113
Rooftop,149,129,113
Rooftop,150,132,114
Rooftop,150,136,115
Rooftop,150,140,115
Rooftop,151,136,114
Rooftop,149,132,113
Rooftop,146,126,113
Rooftop,143,126,112
Rooftop,142,126,112
Rooftop,141,125,112
Rooftop,142,126,112
Rooftop,142,127,112
Rooftop,144,128,113
Rooftop,146,130,114
Rooftop,148,132,115
Rooftop,150,133,116
Rooftop,151,134,117
Rooftop,152,136,117
Rooftop,155,138,118
Rooftop,158,141,119
Rooftop,162,143,120
Rooftop,255,249,204
Rooftop,255,247,204
Rooftop,255,243,205
Rooftop,255,244,206
Rooftop,255,247,208
Rooftop,255,247,212
Rooftop,255,249,218
Rooftop,255,250,223
Rooftop,255,244,216
Rooftop,254,238,208
Rooftop,250,235,201
Rooftop,247,230,200
Rooftop,244,226,200
Rooftop,246,229,201
Rooftop,249,233,202
Rooftop,251,240,204
Rooftop,250,241,207
Rooftop,248,240,208
Rooftop,247,237,208
Rooftop,248,236,207
Rooftop,250,236,207
Rooftop,251,238,208
Rooftop,252,238,208
Rooftop,252,237,208
Rooftop,251,238,208
Rooftop,251,240,209
Rooftop,252,241,210
Rooftop,160,138,118
Rooftop,146,127,110
Rooftop,159,134,119
Rooftop,156,131,118
Rooftop,154,132,116
Rooftop,154,131,115
Rooftop,157,129,113
Rooftop,160,137,115
Rooftop,161,143,117
Rooftop,161,145,120
Rooftop,161,143,122
Rooftop,162,140,122
Rooftop,165,140,123
Rooftop,169,146,123
Rooftop,173,159,123
Rooftop,171,153,124
Rooftop,167,144,123
Rooftop,164,138,122
Rooftop,163,135,120
Rooftop,163,134,118
Rooftop,163,137,119
Rooftop,163,140,120
Rooftop,162,141,121
Rooftop,162,141,122
Rooftop,162,142,123
Rooftop,164,145,124
Rooftop,166,148,124
Rooftop,168,153,125
Rooftop,175,153,126
Rooftop,181,157,130
Rooftop,188,167,138
Rooftop,198,178,146
Rooftop,208,189,154
Rooftop,219,197,156
Rooftop,223,199,158
Rooftop,222,197,160
Rooftop,221,202,157
Rooftop,216,198,154
Rooftop,202,174,151
Rooftop,188,158,141
Rooftop,176,146,129
Rooftop,169,141,117
Rooftop,164,141,112
Rooftop,158,143,115
Rooftop,159,142,118
Rooftop,161,141,119
Rooftop,162,140,118
Rooftop,163,140,117
Rooftop,162,140,116
Rooftop,162,138,116
Rooftop,160,136,116
Rooftop,157,135,116
Rooftop,154,134,114
Rooftop,152,132,112
Rooftop,149,130,110
Rooftop,255,245,214
Rooftop,144,125,111
Rooftop,146,127,112
Rooftop,147,130,113
Rooftop,149,133,114
Rooftop,150,136,116
Rooftop,150,139,118
Rooftop,150,139,116
Rooftop,148,135,114
Rooftop,146,129,113
Rooftop,144,127,112
Rooftop,142,125,111
Rooftop,142,125,110
Rooftop,142,125,110
Rooftop,142,125,110
Rooftop,144,127,111
Rooftop,146,130,112
Rooftop,148,132,113
Rooftop,149,133,115
Rooftop,150,133,116
Rooftop,151,135,117
Rooftop,153,137,117
Rooftop,156,139,117
Rooftop,159,141,118
Rooftop,161,142,119
Rooftop,161,143,120
Rooftop,255,255,211
Rooftop,255,254,208
Rooftop,255,243,208
Rooftop,255,241,208
Rooftop,255,240,209
Rooftop,255,244,212
Rooftop,255,247,215
Rooftop,255,249,218
Rooftop,255,243,211
Rooftop,252,237,205
Rooftop,249,235,199
Rooftop,247,232,199
Rooftop,245,229,201
Rooftop,248,232,203
Rooftop,251,236,204
Rooftop,253,241,206
Rooftop,251,242,208
Rooftop,248,242,209
Rooftop,245,239,209
Rooftop,246,238,208
Rooftop,249,237,208
Rooftop,252,237,208
Rooftop,253,237,208
Rooftop,253,235,208
Rooftop,252,237,209
Rooftop,252,240,210
Rooftop,254,244,212
Rooftop,255,245,214
Rooftop,149,139,118
Rooftop,164,138,121
Rooftop,160,135,119
Rooftop,157,132,118
Rooftop,154,132,116
Rooftop,153,131,114
Rooftop,155,127,112
Rooftop,157,132,113
Rooftop,159,137,114
Rooftop,158,141,115
Rooftop,158,139,116
Rooftop,158,136,117
Rooftop,161,133,117
Rooftop,164,135,117
Rooftop,167,141,117
Rooftop,166,140,117
Rooftop,164,138,117
Rooftop,162,135,119
Rooftop,162,135,120
Rooftop,164,136,122
Rooftop,165,141,122
Rooftop,165,144,122
Rooftop,166,145,123
Rooftop,166,145,123
Rooftop,166,145,123
Rooftop,167,146,124
Rooftop,169,148,124
Rooftop,171,150,124
Rooftop,178,150,125
Rooftop,186,154,129
Rooftop,194,166,137
Rooftop,204,181,145
Rooftop,215,194,152
Rooftop,225,194,153
Rooftop,228,192,154
Rooftop,225,188,155
Rooftop,222,183,150
Rooftop,216,175,144
Rooftop,200,159,139
Rooftop,185,150,132
Rooftop,171,143,123
Rooftop,167,137,115
Rooftop,163,136,112
Rooftop,158,139,113
Rooftop,160,142,116
Rooftop,161,143,117
Rooftop,163,142,117
Rooftop,163,142,117
Rooftop,162,143,116
Rooftop,161,140,116
Rooftop,159,137,115
Rooftop,155,134,114
Rooftop,151,131,113
Rooftop,148,129,111
Rooftop,145,127,109
Rooftop,143,127,109
Rooftop,140,126,111
Rooftop,143,127,112
Rooftop,145,130,113
Rooftop,148,134,115
Rooftop,148,137,117
Rooftop,254,247,215
Rooftop,149,138,116
Rooftop,148,134,115
Rooftop,147,129,114
Rooftop,145,127,113
Rooftop,143,126,112
Rooftop,143,126,111
Rooftop,142,126,110
Rooftop,142,126,110
Rooftop,144,128,110
Rooftop,146,130,111
Rooftop,148,132,113
Rooftop,148,132,114
Rooftop,149,132,116
Rooftop,149,134,116
Rooftop,151,136,116
Rooftop,154,138,116
Rooftop,157,139,116
Rooftop,159,140,117
Rooftop,159,139,117
Rooftop,159,138,118
Rooftop,160,136,120
Rooftop,255,255,219
Rooftop,255,251,212
Rooftop,255,239,212
Rooftop,255,238,211
Rooftop,255,240,211
Rooftop,255,243,211
Rooftop,255,242,212
Rooftop,255,240,213
Rooftop,253,236,207
Rooftop,250,232,202
Rooftop,248,230,197
Rooftop,247,229,198
Rooftop,245,228,202
Rooftop,248,233,205
Rooftop,251,240,207
Rooftop,254,248,208
Rooftop,252,246,210
Rooftop,250,242,211
Rooftop,247,239,210
Rooftop,248,238,209
Rooftop,251,238,208
Rooftop,253,239,208
Rooftop,255,239,208
Rooftop,255,237,207
Rooftop,254,237,209
Rooftop,255,239,212
Rooftop,255,244,216
Rooftop,255,246,216
Rooftop,255,247,216
Rooftop,251,245,213
Rooftop,142,128,111
Rooftop,166,140,122
Rooftop,163,137,120
Rooftop,159,135,118
Rooftop,155,134,116
Rooftop,153,133,113
Rooftop,153,131,111
Rooftop,154,130,111
Rooftop,154,131,111
Rooftop,154,135,111
Rooftop,154,135,111
Rooftop,155,132,111
Rooftop,156,131,111
Rooftop,158,131,111
Rooftop,160,132,110
Rooftop,162,135,110
Rooftop,162,136,110
Rooftop,163,134,115
Rooftop,165,137,121
Rooftop,167,142,125
Rooftop,170,148,125
Rooftop,171,152,125
Rooftop,171,152,125
Rooftop,171,150,124
Rooftop,171,148,124
Rooftop,171,149,123
Rooftop,171,150,123
Rooftop,171,149,124
Rooftop,178,151,124
Rooftop,185,155,127
Rooftop,193,162,135
Rooftop,202,176,143
Rooftop,211,188,150
Rooftop,221,193,150
Rooftop,222,189,150
Rooftop,216,180,150
Rooftop,211,169,142
Rooftop,203,160,135
Rooftop,190,151,128
Rooftop,177,145,123
Rooftop,165,140,118
Rooftop,162,136,114
Rooftop,160,134,112
Rooftop,157,135,113
Rooftop,158,138,114
Rooftop,159,141,115
Rooftop,161,142,116
Rooftop,161,142,116
Rooftop,160,143,116
Rooftop,160,140,115
Rooftop,158,137,114
Rooftop,154,133,112
Rooftop,151,128,111
Rooftop,147,125,110
Rooftop,145,127,108
Rooftop,142,127,109
Rooftop,140,127,111
Rooftop,142,129,113
Rooftop,145,131,114
Rooftop,147,134,115
Rooftop,148,137,117
Rooftop,148,140,118
Rooftop,148,137,117
Rooftop,148,133,116
Rooftop,147,129,115
Rooftop,146,129,114
Rooftop,145,129,113
Rooftop,144,127,112
Rooftop,143,127,111
Rooftop,249,245,212
Rooftop,144,130,111
Rooftop,146,131,111
Rooftop,148,132,113
Rooftop,148,131,114
Rooftop,148,130,115
Rooftop,148,133,115
Rooftop,150,135,115
Rooftop,152,138,115
Rooftop,155,138,115
Rooftop,157,138,116
Rooftop,157,138,116
Rooftop,157,137,117
Rooftop,158,136,118
Rooftop,158,137,119
Rooftop,158,139,120
Rooftop,255,255,218
Rooftop,255,246,212
Rooftop,255,239,211
Rooftop,255,239,211
Rooftop,255,240,210
Rooftop,255,240,209
Rooftop,255,237,208
Rooftop,253,231,207
Rooftop,251,229,204
Rooftop,248,227,201
Rooftop,247,226,197
Rooftop,246,227,199
Rooftop,246,228,202
Rooftop,249,233,206
Rooftop,252,240,208
Rooftop,255,249,209
Rooftop,254,245,210
Rooftop,252,241,211
Rooftop,250,239,211
Rooftop,250,239,210
Rooftop,252,240,210
Rooftop,255,241,209
Rooftop,255,241,208
Rooftop,255,239,207
Rooftop,255,238,210
Rooftop,255,238,215
Rooftop,255,244,218
Rooftop,255,247,219
Rooftop,255,249,217
Rooftop,254,247,216
Rooftop,245,242,204
Rooftop,157,136,111
Rooftop,165,140,122
Rooftop,160,136,120
Rooftop,156,135,117
Rooftop,153,134,115
Rooftop,151,132,112
Rooftop,150,132,112
Rooftop,150,132,111
Rooftop,150,136,110
Rooftop,151,134,110
Rooftop,151,131,110
Rooftop,152,129,110
Rooftop,153,129,110
Rooftop,154,131,111
Rooftop,227,210,186
Rooftop,161,139,113
Rooftop,165,140,117
Rooftop,168,144,123
Rooftop,172,150,128
Rooftop,175,155,128
Rooftop,177,158,128
Rooftop,177,159,128
Rooftop,177,157,127
Rooftop,176,154,126
Rooftop,174,153,125
Rooftop,172,152,125
Rooftop,171,151,124
Rooftop,177,153,123
Rooftop,184,156,126
Rooftop,191,161,134
Rooftop,199,173,141
Rooftop,207,186,148
Rooftop,216,190,146
Rooftop,215,185,145
Rooftop,206,172,144
Rooftop,198,158,136
Rooftop,189,148,127
Rooftop,179,143,119
Rooftop,168,141,115
Rooftop,159,138,114
Rooftop,157,135,113
Rooftop,156,133,112
Rooftop,154,132,112
Rooftop,155,134,112
Rooftop,156,137,113
Rooftop,156,141,114
Rooftop,157,141,116
Rooftop,157,139,117
Rooftop,157,139,114
Rooftop,156,136,112
Rooftop,154,130,110
Rooftop,153,123,109
Rooftop,151,120,109
Rooftop,149,128,108
Rooftop,147,131,109
Rooftop,145,130,111
Rooftop,146,131,113
Rooftop,147,133,115
Rooftop,148,136,116
Rooftop,148,137,117
Rooftop,147,137,118
Rooftop,147,136,118
Rooftop,147,134,117
Rooftop,147,132,116
Rooftop,146,133,115
Rooftop,146,132,114
Rooftop,145,130,113
Rooftop,144,130,112
Rooftop,143,131,112
Rooftop,145,132,112
Rooftop,146,133,112
Rooftop,148,136,113
Rooftop,148,134,114
Rooftop,147,132,114
Rooftop,147,132,114
Rooftop,148,134,114
